Video Name,Deformation,Shake,Blur,Exposure,MOS,Width,Height,Frame,Description
F_2.mp4,1.429,2.143,2.714,1.786,2.885714286,1920,1080,30,The video has slight shake on the whole of the video frame during the latter half of the time and has moderate blur during the entire of the time.
F_20.mp4,2.5,1.5,1.143,1.5,7.266666667,1920,1080,30,The video has slight deformation on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
F_22.mp4,1.5,2.714,2.429,1.714,5.1,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_23.mp4,1.429,1.571,2.071,1.5,6.64,1920,1080,30,The video has moderate blur on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
F_24.mp4,1.643,1.214,1.714,3.286,6.35,1920,1080,30,The video has moderate exposure on the left side of the video frame during the entire of the time and has slight blur during the entire of the time.
F_25.mp4,1.429,1.429,1.5,2.857,6.875,1920,1080,30,The video has moderate exposure on the left side of the video frame during the entire of the time and has slight blur during the entire of the time.
F_26.mp4,1.143,1.357,2.143,1.643,7.083333333,1920,1080,30,The video has slight blur on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
F_28.mp4,1.286,1.214,4.5,1.857,3.275,1920,1080,30,The video has slight exposure on the top left corner of the video frame during the entire of the time and has serious blur during the entire of the time.
F_29.mp4,1.214,1.143,2.929,1.214,4.98,1920,1080,60,The video has serious blur on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
F_3.mp4,1.5,2.214,2.786,1.357,4.65,720,1280,30,The video has moderate blur on the whole of the video frame during the entire of the time and has slight shake during the first half of the time.
F_30.mp4,1.214,1.143,2.714,1.143,6.257142857,1920,1080,60,The video has moderate blur on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
F_31.mp4,1.214,1.143,3,1.5,4.5375,1920,1080,30,The video has slight exposure on the top of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_32.mp4,1.214,1.286,3.071,1.571,4.775,1920,1080,30,The video has slight exposure on the top of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_33.mp4,1.286,1.214,3.214,1.286,4.3875,1920,1080,60,The video has moderate shake on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
F_34.mp4,1.357,1.143,2.857,1.357,5.414285714,1920,1080,60,The video has moderate shake on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
F_36.mp4,1.786,1.429,2.643,1.286,6.583333333,1280,720,30,The video has moderate blur on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
F_38.mp4,1.143,2,2.714,1.429,5.4,1920,1080,30,The video has slight shake on the whole of the video frame during the first half of the time and has moderate blur during the entire of the time.
F_39.mp4,1.357,1.714,3.071,1.429,4.6,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_4.mp4,2.214,1.929,2.714,1.071,5.1,1920,1080,30,The video has moderate blur on the whole of the video frame during the latter half of the time and has slight deformation during the first half of the time.
F_40.mp4,1.357,1.857,1.571,1.786,6.514285714,1920,1080,30,The video has slight exposure on the left side of the video frame during the entire of the time and has slight shake during the entire of the time.
F_41.mp4,1.429,1.143,1.357,2.429,7.66,1920,1080,30,The video has moderate exposure on the middle of the video frame during the entire of the time and has slight shake during the entire of the time.
F_42.mp4,1.5,1.643,1.429,2.286,6.45,1920,1080,30,The video has slight exposure on the middle of the video frame during the entire of the time and has slight shake during the entire of the time.
F_43.mp4,1.357,1.714,2.071,2.786,5.58,2560,1440,60,The video has moderate exposure on the top of the video frame during the first half of the time and has moderate blur during the entire of the time.
F_44.mp4,1.214,1.929,2.786,1.214,5.88,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_45.mp4,1.357,2.5,2.571,1.214,5.133333333,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_46.mp4,2.143,3.286,3.786,2.643,1.728571429,2560,1440,60,The video has serious blur on the whole of the video frame during the entire of the time and has serious shake during the entire of the time.
F_5.mp4,2.929,1.643,1.786,1.357,5.416666667,2560,1440,30,The video has moderate deformation on the right side of the video frame during the entire of the time and has slight blur during the entire of the time.
F_50.mp4,1.214,1.5,2.786,1.286,5.933333333,1920,1080,30,The video has moderate blur on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
F_51.mp4,1.286,2.286,1.786,2.429,5.333333333,1280,720,60,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_53.mp4,1.071,1,1.214,1.5,7.84,1920,1080,30,The video has slight exposure on the right side of the video frame during the entire of the time and has without shake during the entire of the time.
F_54.mp4,1.214,1.071,1.214,1.143,8.64,1920,1080,30,The video has without deformation on the whole of the video frame during the entire of the time and has without shake during the entire of the time.
F_55.mp4,1.429,2,1.571,1.357,6.566666667,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
F_57.mp4,1.286,1.071,1.929,1.143,7.5,1920,1080,30,The video has slight blur on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
F_58.mp4,1.286,1.429,3.429,2.214,3.02,1920,1080,30,The video has slight exposure on the top left corner of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_59.mp4,1.286,2.571,2.214,1.429,4.88,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
F_6.mp4,1.571,2.643,3.571,1.714,3.48,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
F_61.mp4,1.429,1.286,2.786,2.929,4.35,2560,1440,30,The video has moderate exposure on the top of the video frame during the entire of the time and has moderate blur during the entire of the time.
F_62.mp4,1.357,1.643,3,2.571,5.1,2560,1440,30,The video has moderate exposure on the top of the video frame during the first half of the time and has slight blur during the entire of the time.
F_63.mp4,1.429,1.571,2.857,1.714,4.76,2560,1440,60,The video has slight exposure on the top of the video frame during the first half of the time and has moderate blur during the entire of the time.
F_65.mp4,1.357,1.786,2.929,1.286,5.7,1920,1080,30,The video has slight shake on the whole of the video frame during the latter half of the time and has moderate blur during the entire of the time.
F_66.mp4,1.429,2.714,2.143,1.5,5.125,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
F_67.mp4,1.714,2.214,1.929,1.643,5.633333333,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
F_68.mp4,1.429,2.214,2.071,1.643,6.325,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the latter half of the time.
F_69.mp4,1.429,2.071,1.714,1.286,7,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
F_7.mp4,1.714,2.357,2,1.143,4.475,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the latter half of the time.
F_71.mp4,1.357,1.643,2.5,1.786,6.18,3840,2160,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight exposure during the entire of the time.
F_72.mp4,1.429,2.143,2.286,2.214,5.75,1280,720,30,The video has slight exposure on the top of the video frame during the first half of the time and has moderate blur during the entire of the time.
F_73.mp4,1.857,2.357,2.214,3.143,3.95,1280,720,30,The video has serious exposure on the top of the video frame during the latter half of the time and has slight shake during the entire of the time.
F_9.mp4,1.286,3.071,1.857,2.214,4.74,1920,1080,30,The video has slight exposure on the top right corner of the video frame during the latter half of the time and has moderate shake during the entire of the time.
G_10.mp4,3.857,2.714,2.214,2.714,4.6,1280,720,30,The video has serious deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
G_12.mp4,3.286,2.929,2,3.214,4.95,1280,720,30,The video has moderate exposure on the top left corner of the video frame during the latter half of the time and has moderate deformation during the entire of the time.
G_13.mp4,2.786,3.286,3,2.286,2.45,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
G_15.mp4,2.286,3.214,4.071,2.857,1.9,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has serious blur during the entire of the time.
G_16.mp4,3.429,2.429,2.286,2.214,5.7,1280,720,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
G_17.mp4,3.286,3.071,2.786,3,4.3,1280,720,30,The video has moderate exposure on the top of the video frame during the latter half of the time and has moderate deformation during the entire of the time.
G_19.mp4,3.143,2.786,2.929,1.357,4.74,1280,720,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
G_2.mp4,3.786,3.714,3.5,2.143,2.5,1920,1080,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has serious blur during the entire of the time.
G_21.mp4,3.071,2.429,2.214,1.429,4.575,1920,1080,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
G_22.mp4,2.929,3.214,3.429,1.714,3.525,1280,720,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
G_23.mp4,3,2.143,3.643,1.714,3.35,1920,1080,30,The video has moderate deformation on the both sides of the video frame during the entire of the time and has serious blur during the entire of the time.
G_25.mp4,2.357,2.071,1.929,3.429,4.9625,1920,1080,30,The video has moderate deformation on the whole of the video frame during the first half of the time and has moderate exposure during the latter half of the time.
G_26.mp4,2.643,2.143,1.714,1.429,6,1280,720,30,The video has moderate deformation on the left side of the video frame during the latter half of the time and has slight shake during the entire of the time.
G_28.mp4,2.357,2.214,2.143,4.071,5.2375,1280,720,30,The video has serious exposure on the left side of the video frame during the entire of the time and has slight deformation during the entire of the time.
G_29.mp4,3.286,3,2.286,3.5,4.225,1280,720,30,The video has serious exposure on the right side of the video frame during the entire of the time and has moderate blur during the entire of the time.
G_3.mp4,3.786,2.5,2.571,2.857,3.25,1920,1080,30,The video has serious deformation on the whole of the video frame during the entire of the time and has moderate exposure during the latter half of the time.
G_30.mp4,2.214,2.5,3.571,1.857,3.275,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
G_31.mp4,3.571,3.214,2.929,1.5,4.5,1280,720,30,The video has moderate deformation on the whole of the video frame during the first half of the time and has moderate blur during the entire of the time.
G_32.mp4,3.071,2.571,2.786,3.5,5,1280,720,30,The video has serious exposure on the right side of the video frame during the entire of the time and has moderate deformation during the entire of the time.
G_33.mp4,3.286,3.429,2.929,2.857,4.433333333,1280,720,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has moderate shake during the first half of the time.
G_35.mp4,2.143,1.786,3.214,1.857,4.38,1920,1080,30,The video has slight deformation on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
G_36.mp4,2.429,2.071,2.071,1.786,5.775,1920,1080,30,The video has slight deformation on the whole of the video frame during the latter half of the time and has slight blur during the entire of the time.
G_37.mp4,2.357,3.071,3.5,2,3.98,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has serious blur during the entire of the time.
G_38.mp4,2.357,2.214,2.071,2.643,4.966666667,1920,1080,30,The video has moderate exposure on the left side of the video frame during the entire of the time and has slight deformation during the entire of the time.
G_39.mp4,2.429,2,2.357,3.071,5.057142857,1920,1080,30,The video has moderate exposure on the top of the video frame during the entire of the time and has slight deformation during the entire of the time.
G_4.mp4,3.571,3,3.143,3.286,2.6,1920,1080,30,The video has serious deformation on the whole of the video frame during the entire of the time and has serious shake during the entire of the time.
G_40.mp4,3.286,3.286,2.071,2.857,5.12,1280,720,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
G_41.mp4,2.357,1.571,2.286,1.286,5.5,1920,1080,30,The video has slight deformation on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
G_42.mp4,2.071,2.143,2.5,1.571,5.54,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
G_43.mp4,1.857,1.643,1.286,2.643,6.457142857,1920,1080,30,The video has moderate exposure on the top of the video frame during the entire of the time and has slight deformation during the first half of the time.
G_5.mp4,3.714,3.071,2.929,1.786,2.614285714,1920,1080,30,The video has serious deformation on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
G_6.mp4,3.643,2.929,3.286,1.857,2.9625,1920,1080,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
G_7.mp4,3.143,1.929,3,3.357,3.171428571,1920,1080,30,The video has moderate exposure on the top of the video frame during the latter half of the time and has moderate deformation during the entire of the time.
G_8.mp4,3.071,3.929,2.786,2.214,2.675,1920,1080,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has serious shake during the entire of the time.
G_9.mp4,4,3.071,1.857,2.143,4.628571429,1280,720,30,The video has serious deformation on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
H_1.mp4,1.429,3.571,2.571,1.571,3.775,1920,1080,30,The video has serious shake on the whole of the video frame during the entire of the time and has moderate blur during the latter half of the time.
H_100.mp4,1.786,2.357,1.786,2.286,5.575,3840,2160,30,The video has slight exposure on the top right corner of the video frame during the first half of the time and has slight shake during the entire of the time.
H_11.mp4,1.929,3.214,1.714,1.286,5.233333333,720,1280,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_12.mp4,2.286,1.786,1.286,1.214,7.283333333,3840,2160,60,The video has slight deformation on the both sides of the video frame during the entire of the time and has without blur during the entire of the time.
H_13.mp4,1.714,1.5,1.786,1,7.425,1920,1080,30,The video has without deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
H_15.mp4,1.429,2.643,1.786,1.357,5.44,2560,1440,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_16.mp4,1.357,2.786,1.786,1.429,5.95,1280,720,30,The video has moderate shake on the whole of the video frame during the latter half of the time and has slight blur during the entire of the time.
H_17.mp4,1.714,2.071,1.929,1.286,6.157142857,1280,720,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_18.mp4,1.5,2.786,2.071,1.429,4.516666667,2560,1440,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_21.mp4,1.214,2.429,1.714,1.286,6.525,1280,720,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_23.mp4,1.214,2.857,1.714,1.214,6.671428571,1280,720,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the latter half of the time.
H_24.mp4,1.643,2.143,1.214,1.286,7.375,1920,1080,30,The video has slight shake on the whole of the video frame during the latter half of the time and has without deformation during the entire of the time.
H_25.mp4,1.643,2.429,1.143,1.071,7.55,1920,1080,30,The video has slight shake on the whole of the video frame during the latter half of the time and has without deformation during the entire of the time.
H_26.mp4,1.786,1.571,1.5,1.5,7.742857143,1920,1080,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has without blur during the entire of the time.
H_27.mp4,1.786,1.786,1.071,1.071,8.2,3840,2160,60,The video has without deformation on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
H_28.mp4,1.5,1.571,1.643,1.857,7.471428571,3840,2160,60,The video has slight exposure on the top left corner of the video frame during the entire of the time and has slight shake during the entire of the time.
H_29.mp4,1.643,3.357,1.429,1.071,7.266666667,1280,720,30,The video has moderate shake on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
H_3.mp4,3.214,2.857,1.643,1.357,6.04,1280,720,30,The video has moderate deformation on the whole of the video frame during the latter half of the time and has moderate shake during the entire of the time.
H_30.mp4,1.5,1.571,1.571,1.357,7.455555556,2160,3840,60,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_31.mp4,1.786,2,2.643,1.143,5.166666667,1280,720,30,The video has slight shake on the both sides of the video frame during the entire of the time and has moderate blur during the entire of the time.
H_32.mp4,1.5,1.714,1.286,1.643,8.066666667,3840,2160,60,The video has slight shake on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
H_33.mp4,1.643,1.643,2,1.214,6.78,3840,2160,60,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_34.mp4,1.5,3,2.5,1.214,5.025,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_35.mp4,1.643,1.714,1.286,1.357,8,1920,1080,30,The video has slight shake on the whole of the video frame during the latter half of the time and has without blur during the entire of the time.
H_36.mp4,1.286,2.071,1.643,3,7.8,1280,720,30,The video has moderate exposure on the top right corner of the video frame during the first half of the time and has slight shake during the entire of the time.
H_39.mp4,1.357,1.643,1.071,1.786,8.25,1920,1080,30,The video has slight exposure on the top right corner of the video frame during the entire of the time and has without blur during the entire of the time.
H_4.mp4,2.286,2.5,1.929,1.357,5.05,2560,1440,30,The video has slight deformation on the whole of the video frame during the first half of the time and has slight shake during the latter half of the time.
H_40.mp4,1.357,1.5,2.357,2.143,6.628571429,1920,1080,30,The video has slight exposure on the top of the video frame during the entire of the time and has moderate blur during the entire of the time.
H_41.mp4,1.643,1.714,1.071,1.714,8.05,1920,1080,30,The video has without deformation on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
H_42.mp4,1.786,1.929,1.071,1.143,8.216666667,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
H_43.mp4,2,2.5,1.214,1.071,7.355555556,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
H_44.mp4,1.5,2,1.429,1.286,7.48,2160,3840,60,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_45.mp4,1.643,2.5,1.143,1.571,7.183333333,1920,1080,30,The video has slight shake on the whole of the video frame during the first half of the time and has without exposure during the entire of the time.
H_46.mp4,2.5,1.786,1.714,1.857,6.1,2560,1440,60,The video has slight exposure on the top of the video frame during the entire of the time and has moderate deformation during the entire of the time.
H_48.mp4,1.571,2.357,1.5,1.571,7.075,2160,3840,60,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_49.mp4,2.714,2.071,1.357,1.714,6.642857143,1280,720,30,The video has moderate deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
H_5.mp4,2.714,1.857,1.286,1.357,6.7,720,1280,30,The video has moderate deformation on the whole of the video frame during the first half of the time and has moderate shake during the first half of the time.
H_50.mp4,1.571,2.143,1.786,1.143,7.34,1280,720,30,The video has slight shake on the whole of the video frame during the latter half of the time and has slight blur during the entire of the time.
H_51.mp4,4.214,1.857,1.5,2,5.175,2560,1440,60,The video has moderate blur on the top of the video frame during the entire of the time and has serious deformation during the entire of the time.
H_52.mp4,1.643,1.714,1.429,1.143,6.633333333,1280,720,30,The video has slight shake on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
H_54.mp4,1.786,2.143,1.571,1.143,6.525,1280,720,30,The video has slight shake on the whole of the video frame during the entire of the time and has without exposure during the entire of the time.
H_55.mp4,2,2.357,1.429,1.286,5.725,1280,720,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight deformation during the entire of the time.
H_56.mp4,1.071,2.429,1,1.143,7.366666667,1280,720,30,The video has without blur on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
H_57.mp4,1.214,1.929,1.357,1.214,7.3,1280,720,30,The video has slight shake on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
H_58.mp4,1.357,1.5,1.214,2.214,7.45,1920,1080,30,The video has slight exposure on the right side of the video frame during the entire of the time and has slight shake during the entire of the time.
H_59.mp4,1.571,1.643,1.214,2.214,7.342857143,3840,2160,60,The video has slight exposure on the top right corner of the video frame during the entire of the time and has slight shake during the entire of the time.
H_6.mp4,2.071,3.786,1.929,1.357,5.075,1280,720,30,The video has moderate shake on the whole of the video frame during the latter half of the time and has slight blur during the entire of the time.
H_61.mp4,1.786,1.429,1.286,1,8.175,3840,2160,60,The video has without shake on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
H_62.mp4,1.643,1.571,1.5,1,7.533333333,1920,1080,30,The video has slight shake on the whole of the video frame during the first half of the time and has slight shake during the entire of the time.
H_63.mp4,1.5,1.429,1.071,2.071,7.575,3840,2160,30,The video has slight exposure on the top left corner of the video frame during the entire of the time and has slight shake during the latter half of the time.
H_66.mp4,1.357,1.357,1.214,1.429,8.328571429,1920,1080,30,The video has slight exposure on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
H_68.mp4,3.286,1.357,1.5,2.286,6.7,3840,2160,30,The video has moderate deformation on the left side of the video frame during the entire of the time and has slight exposure during the latter half of the time.
H_69.mp4,1.786,2,1.143,1.071,7.583333333,3840,2160,30,The video has slight shake on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
H_7.mp4,2.643,1.571,1.143,1.286,6.133333333,720,1280,30,The video has slight deformation on the whole of the video frame during the first half of the time and has slight shake during the entire of the time.
H_70.mp4,3.929,1.571,1.714,1.286,4.8,2560,1440,30,The video has serious deformation on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_72.mp4,2,2.286,1.357,1.071,7.033333333,3840,2160,30,The video has slight deformation on the whole of the video frame during the latter half of the time and has slight shake during the entire of the time.
H_73.mp4,1.429,1.571,1.143,1.357,7,3840,2160,30,The video has slight shake on the whole of the video frame during the entire of the time and has without blur during the entire of the time.
H_74.mp4,1.214,1.357,1.357,1.714,8.05,3840,2160,60,The video has moderate exposure on the top left corner of the video frame during the entire of the time and has without deformation during the entire of the time.
H_75.mp4,1.786,1.714,1.429,2.714,7.2,3840,2160,30,The video has moderate exposure on the top right corner of the video frame during the entire of the time and has slight shake during the entire of the time.
H_77.mp4,3.071,1.714,1.429,2.429,5.5,3840,2160,30,The video has slight exposure on the top right corner of the video frame during the entire of the time and has moderate deformation during the entire of the time.
H_78.mp4,1.786,1.857,1.357,2.786,6.55,3840,2160,30,The video has moderate exposure on the top left corner of the video frame during the entire of the time and has slight shake during the entire of the time.
H_79.mp4,1.643,1.929,1.571,3,6.4,3840,2160,30,The video has moderate exposure on the top left corner of the video frame during the entire of the time and has slight shake during the entire of the time.
H_80.mp4,1.643,1.643,1.571,2.571,6.25,3840,2160,30,The video has moderate exposure on the top left corner of the video frame during the entire of the time and has slight shake during the entire of the time.
H_82.mp4,1.857,1.571,1.786,2.143,6.2,3840,2160,30,The video has moderate exposure on the top of the video frame during the entire of the time and has slight shake during the entire of the time.
H_83.mp4,2.143,2,1.357,1.357,6.55,2560,1440,30,The video has slight deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
H_84.mp4,2.143,1.714,1.571,1.071,6.025,2560,1440,30,The video has slight deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
H_85.mp4,1.286,1.929,1.929,1.286,6.65,2560,1440,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
H_87.mp4,1.5,2.714,1.714,1.214,5.8,2560,1440,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_88.mp4,1.643,3.071,1.929,1.429,4.666666667,2560,1440,60,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
H_9.mp4,2.5,2.286,1,1.786,6.4,3840,2160,30,The video has slight exposure on the top of the video frame during the entire of the time and has slight shake during the entire of the time.
H_90.mp4,1.429,2.214,1.786,1.143,6.25,2560,1440,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_91.mp4,2,2.714,1.857,1.643,5.52,2560,1440,30,The video has slight deformation on the left side of the video frame during the first half of the time and has moderate shake during the latter half of the time.
H_92.mp4,1.714,3.214,1.929,1.214,4.85,2560,1440,30,The video has moderate shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_94.mp4,1.357,2.429,1.786,1.071,6.04,2560,1440,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
H_95.mp4,1.214,2.143,2.143,1.143,5.72,2560,1440,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the latter half of the time.
H_96.mp4,1.571,2.214,2.5,1.214,4.925,2560,1440,30,The video has slight shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
H_97.mp4,1.571,2.571,2.071,1.143,6.3,1920,1080,30,The video has moderate shake on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
H_98.mp4,1.571,2.5,1.929,2.286,6.46,1920,1080,30,The video has slight exposure on the top of the video frame during the first half of the time and has slight shake during the entire of the time.
I_10.mp4,2.5,1.571,1.357,2.071,5.966666667,3840,2160,30,The video has slight deformation on the both sides of the video frame during the entire of the time and has slight exposure during the latter half of the time.
I_100.mp4,1.857,2.214,2,1.643,5.1,1920,1080,60,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_101.mp4,2.143,2,1.357,1.929,6.5,1920,1080,60,The video has slight deformation on the whole of the video frame during the entire of the time and has slight shake during the entire of the time.
I_102.mp4,1.357,1.5,1.357,1.071,7.76,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has without deformation during the entire of the time.
I_103.mp4,1.429,1.786,3.571,1.929,2.085714286,1920,1080,30,The video has moderate blur on the whole of the video frame during the entire of the time and has slight exposure during the entire of the time.
I_105.mp4,1.571,2.5,2.714,2.571,3.5,1920,1080,30,The video has moderate blur on the whole of the video frame during the entire of the time and has moderate shake during the entire of the time.
I_106.mp4,2.286,1.643,1.643,1.5,5.766666667,1920,1080,30,The video has slight deformation on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_107.mp4,1.5,1.643,2.143,1.571,6,1920,1080,30,The video has slight blur on the whole of the video frame during the entire of the time and has slight exposure during the entire of the time.
I_109.mp4,1.643,2.071,2.5,2.143,4.5,1920,1080,30,The video has slight exposure on the top of the video frame during the entire of the time and has slight blur during the entire of the time.
I_11.mp4,3.143,1.5,1.357,1.429,5.75,3840,2160,30,The video has serious deformation on the both sides of the video frame during the entire of the time and has slight shake during the entire of the time.
I_110.mp4,1.286,2.143,2,2.214,4.966666667,2560,1440,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_111.mp4,1.786,1.643,2.286,1.286,6.033333333,1280,720,30,The video has slight deformation on the whole of the video frame during the entire of the time and has moderate blur during the entire of the time.
I_112.mp4,2.071,2.143,2.143,1.214,5.5,2560,1440,60,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_113.mp4,1.714,1.857,2.143,1.357,6.166666667,1920,1080,30,The video has slight shake on the whole of the video frame during the latter half of the time and has slight blur during the entire of the time.
I_114.mp4,1.429,1.786,1.929,1.286,6.775,1920,1080,30,The video has slight shake on the whole of the video frame during the entire of the time and has slight blur during the entire of the time.
I_116.mp4,1.5,1,1.357,1.071,7.871428571,1280,720,30,The video has slight deformation on the top of the video frame during the entire of the time and has slight blur during the first half of the time.
I_117.mp4,1.643,1.714,2.071,1.429,6.45,1920,1080,30,The video has moderate blur on the whole of the video frame during the first half of the time and has slight shake during the latter half of the time.
I_118.mp4,1.5,2.143,2,2.5,4.35,1920,1080,30,The video has serious exposure on the both sides of the video frame during the entire of the time and has moderate shake during the latter half of the time.
I_12.mp4,1.786,1.643,3.071,1.357,5.45,1280,720,30,The video has serious shake on the top of the video frame during the latter half of the time and has moderate deformation during the latter half of the time.
I_120.mp4,2.357,2.571,2.071,1.429,4.9875,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has slight deformation during the entire of the time.
I_121.mp4,1.571,1.357,2.786,1.5,5,2560,1440,60,The video has slight deformation on the right side of the video frame during the entire of the time and has slight shake during the latter half of the time.
I_122.mp4,1.714,1.5,1.5,1.571,6.58,1920,1080,30,The video has slight deformation on the right side of the video frame during the entire of the time and has slight shake during the latter half of the time.
I_124.mp4,1.429,1.786,3.286,2.214,4,1920,1080,30,The video has serious blur on the whole of the video frame during the entire of the time and has serious exposure during the entire of the time.
